order_id,customer_id,seller_id,order_date,order_value,quantity,product_category,discount_pct,payment_method,customer_state,delivery_zone,customer_order_count,customer_previous_rto_count,customer_previous_cancel_count,previous_successful_orders,customer_previous_rto_rate,days_since_last_order,seller_previous_orders,seller_previous_rto_count,seller_previous_rto_rate,orders_last_24h,orders_last_7d,device_order_count_7d,multiple_accounts_device,address_order_count,distance_seller_customer_km,estimated_delivery_days,is_weekend,is_holiday,seller_rating,customer_account_age_days,cod_amount,address_change_count_30d,failed_delivery_attempts_previous,night_order,rto
ORD002108,11463,1533,2024-03-28 19:00:00,554.54,1,Beauty,14.3,UPI,Maharashtra,Urban,6,0,0,6,0.0,14.1,758,96,0.1266,2,5,3,0,1,321.4,3,0,0,3.79,829,0.0,0,0,0,0
ORD002109,17486,1192,2024-03-28 20:00:00,520.45,1,Fashion,29.8,COD,Delhi,Rural,9,1,0,8,0.1111,45.6,756,62,0.082,1,10,2,0,3,109.1,4,0,0,4.24,770,520.45,2,0,0,0
ORD002110,15421,1149,2024-03-28 21:00:00,902.41,1,Home,16.3,Credit Card,West Bengal,Semi-Urban,10,0,1,9,0.0,0.6,750,243,0.324,0,4,4,0,3,88.9,1,0,0,3.95,1978,0.0,1,0,0,1
ORD002111,13415,1758,2024-03-28 22:00:00,1593.61,1,Footwear,7.0,UPI,Delhi,Urban,11,0,0,11,0.0,7.4,763,127,0.1664,5,8,2,0,3,120.8,2,0,0,3.67,291,0.0,0,0,1,0
ORD002112,10010,1778,2024-03-28 23:00:00,3249.31,1,Electronics,12.6,COD,Maharashtra,Urban,12,7,0,5,0.5833,3.8,740,59,0.0797,0,6,1,0,5,125.7,6,0,0,4.23,140,3249.31,0,1,1,1
ORD002113,15181,1762,2024-03-29 00:00:00,1628.41,2,Home,12.8,COD,Maharashtra,Urban,9,0,1,8,0.0,56.9,741,86,0.1161,1,6,5,0,4,164.5,5,0,0,4.06,863,1628.41,0,0,1,0
ORD002114,11868,1514,2024-03-29 01:00:00,2102.53,1,Electronics,7.9,COD,Karnataka,Semi-Urban,10,1,0,9,0.1,20.8,739,140,0.1894,2,11,5,0,2,74.1,3,0,0,3.95,1879,2102.53,0,0,1,1
ORD002115,16369,1392,2024-03-29 02:00:00,1350.21,3,Fashion,3.6,Debit Card,Karnataka,Urban,7,2,1,4,0.2857,1.0,694,86,0.1239,1,5,2,0,2,198.9,1,0,0,3.5,871,0.0,0,0,1,1
ORD002116,17320,1315,2024-03-29 03:00:00,727.0,3,Electronics,18.8,UPI,West Bengal,Urban,9,1,0,8,0.1111,13.5,745,64,0.0859,5,13,4,0,1,23.5,2,0,0,3.46,1187,0.0,0,0,1,0
ORD002117,17878,1075,2024-03-29 04:00:00,1621.37,4,Electronics,27.6,UPI,Bihar,Semi-Urban,9,0,1,8,0.0,43.6,759,53,0.0698,2,6,3,1,2,245.1,7,0,0,4.16,1555,0.0,0,0,1,0
ORD002118,16707,1598,2024-03-29 05:00:00,1041.73,3,Footwear,9.3,COD,Bihar,Semi-Urban,9,3,0,6,0.3333,2.5,743,18,0.0242,3,11,4,0,5,72.1,4,0,0,4.61,1280,1041.73,0,0,1,1
ORD002119,14867,1269,2024-03-29 06:00:00,1375.02,1,Electronics,7.6,COD,Maharashtra,Urban,7,1,0,6,0.1429,8.7,766,194,0.2533,2,7,2,0,2,440.2,7,0,0,3.87,397,1375.02,0,0,0,1
ORD002120,15690,1224,2024-03-29 07:00:00,621.65,1,Home,13.5,Credit Card,Maharashtra,Urban,9,0,1,8,0.0,56.2,752,173,0.2301,2,7,2,0,6,23.8,3,0,0,3.83,1667,0.0,0,0,0,0
ORD002121,15703,1529,2024-03-29 08:00:00,1450.8,1,Electronics,26.1,COD,Karnataka,Semi-Urban,6,0,1,5,0.0,1.7,747,158,0.2115,0,3,1,0,4,374.5,2,0,0,3.99,388,1450.8,1,0,0,1
ORD002122,17827,1112,2024-03-29 09:00:00,1020.14,2,Beauty,27.6,COD,Maharashtra,Urban,13,1,0,12,0.0769,138.8,813,151,0.1857,0,4,1,0,1,233.3,2,0,0,3.85,1106,1020.14,0,0,0,0
ORD002123,17742,1250,2024-03-29 10:00:00,1259.86,3,Electronics,6.1,COD,Delhi,Urban,3,0,0,3,0.0,9.3,698,114,0.1633,1,7,2,0,2,92.0,1,0,0,3.68,566,1259.86,1,0,0,1
ORD002124,15429,1232,2024-03-29 11:00:00,1042.06,3,Beauty,12.3,UPI,Delhi,Rural,14,0,2,12,0.0,1.0,729,43,0.059,0,5,3,0,3,97.8,7,0,0,4.09,532,0.0,0,0,0,0
ORD002125,10884,1790,2024-03-29 12:00:00,928.6,1,Electronics,16.9,COD,West Bengal,Semi-Urban,16,4,1,11,0.25,4.3,759,44,0.058,1,6,2,1,2,156.0,3,0,0,4.07,739,928.6,2,0,0,0
ORD002126,17410,1713,2024-03-29 13:00:00,1466.76,2,Electronics,16.7,COD,Delhi,Semi-Urban,8,1,0,7,0.125,25.6,762,124,0.1627,3,10,5,0,3,123.3,6,0,0,4.24,163,1466.76,0,1,0,0
ORD002127,13564,1082,2024-03-29 14:00:00,859.5,1,Home,11.4,UPI,West Bengal,Semi-Urban,18,3,0,15,0.1667,3.6,777,44,0.0566,2,3,2,0,6,138.4,2,0,0,4.24,160,0.0,1,0,0,1
ORD002128,11389,1124,2024-03-29 15:00:00,422.75,1,Beauty,6.8,UPI,Karnataka,Urban,11,1,3,7,0.0909,35.9,807,27,0.0335,2,9,3,0,1,174.5,3,0,0,4.37,1290,0.0,1,0,0,0
ORD002129,13401,1174,2024-03-29 16:00:00,356.24,2,Beauty,8.0,COD,Delhi,Rural,13,0,4,9,0.0,12.6,739,34,0.046,3,10,4,0,2,379.4,2,0,0,3.67,748,356.24,1,1,0,0
ORD002130,17274,1068,2024-03-29 17:00:00,1224.94,1,Footwear,4.4,COD,West Bengal,Rural,12,2,2,8,0.1667,57.0,753,35,0.0465,3,7,1,0,2,85.3,3,0,0,4.68,1875,1224.94,0,0,0,0
ORD002131,14321,1046,2024-03-29 18:00:00,838.55,4,Electronics,14.0,UPI,Bihar,Semi-Urban,7,2,0,5,0.2857,2.1,789,40,0.0507,1,6,2,0,3,369.2,5,0,0,3.86,1993,0.0,0,0,0,1
ORD002132,10824,1255,2024-03-29 19:00:00,388.6,1,Electronics,16.8,Debit Card,West Bengal,Semi-Urban,14,2,3,9,0.1429,12.6,724,56,0.0773,3,7,4,0,1,427.9,3,0,0,3.83,1126,0.0,0,0,0,0
ORD002133,12265,1726,2024-03-29 20:00:00,1169.02,3,Home,28.8,COD,Delhi,Semi-Urban,10,2,0,8,0.2,22.3,737,28,0.038,0,3,2,0,4,63.9,3,0,0,3.3,84,1169.02,0,0,0,0
ORD002134,10936,1029,2024-03-29 21:00:00,1036.57,1,Footwear,29.5,COD,West Bengal,Semi-Urban,13,1,0,12,0.0769,46.7,801,73,0.0911,1,2,3,0,3,86.9,6,0,0,4.92,1251,1036.57,0,0,0,0
ORD002135,12800,1280,2024-03-29 22:00:00,812.59,2,Footwear,17.7,COD,Karnataka,Urban,7,0,1,6,0.0,19.2,772,71,0.092,4,8,1,0,6,262.2,6,0,0,5.0,880,812.59,0,0,1,0
ORD002136,12553,1236,2024-03-29 23:00:00,1271.67,2,Home,10.9,COD,Maharashtra,Urban,4,0,0,4,0.0,34.7,766,15,0.0196,2,9,6,0,2,279.6,3,0,0,3.96,951,1271.67,0,0,1,0
ORD002137,16402,1247,2024-03-30 00:00:00,2414.04,3,Beauty,14.2,COD,Bihar,Urban,9,2,0,7,0.2222,24.7,731,80,0.1094,0,6,3,0,4,77.7,4,1,0,4.24,386,2414.04,1,1,1,0
ORD002138,16007,1367,2024-03-30 01:00:00,2370.26,1,Fashion,1.3,COD,Karnataka,Urban,9,4,1,4,0.4444,8.5,773,39,0.0505,3,8,5,0,4,360.7,5,1,0,3.74,465,2370.26,0,0,1,0
ORD002139,13845,1494,2024-03-30 02:00:00,1195.43,3,Home,18.6,UPI,Bihar,Urban,9,0,0,9,0.0,12.9,731,195,0.2668,3,6,4,0,5,106.2,3,1,0,4.03,612,0.0,1,0,1,0
ORD002140,17684,1024,2024-03-30 03:00:00,1042.29,1,Beauty,4.6,UPI,Bihar,Urban,10,4,0,6,0.4,46.4,793,86,0.1084,1,7,1,0,4,12.5,2,1,0,4.74,1899,0.0,0,1,1,0
ORD002141,11796,1585,2024-03-30 04:00:00,1205.49,1,Footwear,6.4,COD,West Bengal,Semi-Urban,11,2,1,8,0.1818,2.9,742,53,0.0714,0,9,2,0,2,176.9,3,1,0,3.69,1218,1205.49,0,0,1,0
ORD002142,10053,1717,2024-03-30 05:00:00,1320.02,1,Home,10.9,UPI,Maharashtra,Urban,9,1,3,5,0.1111,86.3,744,179,0.2406,2,8,1,0,2,47.1,3,1,0,3.7,67,0.0,0,0,1,0
ORD002143,17214,1489,2024-03-30 06:00:00,933.57,2,Fashion,12.3,COD,West Bengal,Semi-Urban,12,4,2,6,0.3333,24.9,751,52,0.0692,0,6,6,0,2,72.2,1,1,0,3.99,1237,933.57,0,1,0,0
ORD002144,10726,1493,2024-03-30 07:00:00,1217.71,1,Electronics,9.1,COD,West Bengal,Urban,9,1,2,6,0.1111,13.7,741,82,0.1107,0,5,3,0,2,163.5,2,1,0,3.66,934,1217.71,0,0,0,1
ORD002145,12736,1313,2024-03-30 08:00:00,426.59,2,Home,14.6,Credit Card,Delhi,Urban,7,0,2,5,0.0,50.5,790,166,0.2101,4,5,3,0,3,194.1,7,1,0,4.46,609,0.0,1,0,0,0
ORD002146,15640,1605,2024-03-30 09:00:00,1151.49,2,Fashion,18.5,COD,West Bengal,Semi-Urban,11,1,0,10,0.0909,21.2,726,86,0.1185,0,7,2,0,2,138.1,2,1,0,4.53,396,1151.49,1,1,0,1
ORD002147,13170,1374,2024-03-30 10:00:00,1459.85,1,Fashion,15.8,COD,Maharashtra,Urban,7,0,1,6,0.0,29.9,757,41,0.0542,4,6,5,0,3,33.5,3,1,0,4.49,1631,1459.85,1,0,0,0
ORD002148,15139,1638,2024-03-30 11:00:00,817.37,3,Home,6.2,UPI,Karnataka,Semi-Urban,6,2,0,4,0.3333,2.7,747,47,0.0629,1,6,5,1,3,353.8,7,1,0,4.17,895,0.0,0,0,0,0
ORD002149,11913,1024,2024-03-30 12:00:00,1035.58,1,Beauty,16.4,UPI,West Bengal,Semi-Urban,13,1,1,11,0.0769,44.1,732,65,0.0888,2,3,2,0,4,49.9,2,1,0,4.3,1802,0.0,1,0,0,0
ORD002150,15872,1333,2024-03-30 13:00:00,562.9,3,Home,10.8,COD,Maharashtra,Urban,9,0,0,9,0.0,61.5,721,14,0.0194,2,7,4,0,1,24.2,3,1,0,3.98,1028,562.9,0,0,0,1
ORD002151,11596,1354,2024-03-30 14:00:00,517.92,1,Footwear,21.9,COD,West Bengal,Urban,10,3,0,7,0.3,2.3,762,90,0.1181,2,10,4,0,3,483.5,5,1,0,3.44,343,517.92,0,0,0,1
ORD002152,11914,1115,2024-03-30 15:00:00,1244.5,1,Fashion,12.9,UPI,Bihar,Urban,13,2,1,10,0.1538,6.4,815,170,0.2086,2,4,4,0,3,170.0,2,1,0,3.83,979,0.0,1,1,0,0
ORD002153,17657,1047,2024-03-30 16:00:00,707.87,1,Fashion,29.1,Debit Card,West Bengal,Semi-Urban,12,0,0,12,0.0,13.1,752,101,0.1343,2,5,4,0,6,141.8,3,1,0,3.62,65,0.0,1,0,0,0
ORD002154,12466,1737,2024-03-30 17:00:00,377.63,1,Electronics,2.3,Wallet,Delhi,Semi-Urban,10,4,0,6,0.4,17.8,716,97,0.1355,1,6,2,0,3,103.0,5,1,0,4.25,1727,0.0,0,0,0,0
ORD002155,12737,1777,2024-03-30 18:00:00,562.8,1,Fashion,5.0,Wallet,Bihar,Semi-Urban,7,0,0,7,0.0,59.0,739,75,0.1015,2,9,4,0,3,229.1,1,1,0,3.85,194,0.0,0,0,0,0
ORD002156,10849,1098,2024-03-30 19:00:00,614.11,1,Electronics,19.9,COD,Maharashtra,Urban,9,0,1,8,0.0,167.8,753,44,0.0584,1,4,2,0,1,225.5,3,1,0,4.27,1420,614.11,2,0,0,1
ORD002157,12109,1458,2024-03-30 20:00:00,1745.42,1,Fashion,10.8,COD,West Bengal,Urban,8,0,0,8,0.0,34.3,735,48,0.0653,4,8,6,0,3,108.7,5,1,0,4.65,1007,1745.42,0,0,0,0
ORD002158,17312,1522,2024-03-30 21:00:00,1221.05,1,Fashion,4.3,COD,Bihar,Urban,7,0,0,7,0.0,33.8,780,160,0.2051,0,3,3,0,4,78.8,2,1,0,3.69,871,1221.05,0,0,0,1
ORD002159,16359,1596,2024-03-30 22:00:00,650.04,1,Home,28.3,COD,Bihar,Urban,7,1,0,6,0.1429,38.1,704,116,0.1648,4,8,5,0,6,34.8,3,1,0,4.08,769,650.04,0,0,1,1
ORD002160,10002,1404,2024-03-30 23:00:00,770.73,2,Home,8.2,COD,Karnataka,Urban,5,1,1,3,0.2,4.5,742,150,0.2022,1,6,1,0,4,133.6,2,1,0,4.01,1547,770.73,0,0,1,1
ORD002161,14255,1213,2024-03-31 00:00:00,2409.68,1,Footwear,23.2,UPI,Bihar,Urban,9,1,1,7,0.1111,13.4,757,106,0.14,4,15,4,0,3,85.7,3,1,0,4.4,1815,0.0,0,0,1,1
ORD002162,17906,1684,2024-03-31 01:00:00,1923.04,3,Beauty,4.3,COD,Maharashtra,Semi-Urban,11,0,1,10,0.0,36.4,753,126,0.1673,1,8,4,0,1,130.3,4,1,0,4.55,41,1923.04,1,0,1,0
ORD002163,14069,1502,2024-03-31 02:00:00,560.69,2,Footwear,24.1,COD,West Bengal,Rural,12,1,0,11,0.0833,58.3,736,168,0.2283,3,10,5,0,1,338.2,1,1,0,4.18,460,560.69,0,0,1,1
ORD002164,14876,1720,2024-03-31 03:00:00,2204.19,2,Fashion,9.4,UPI,Bihar,Urban,8,0,0,8,0.0,65.8,740,53,0.0716,1,6,3,0,3,177.7,2,1,0,4.12,583,0.0,1,1,1,1
ORD002165,17287,1447,2024-03-31 04:00:00,1044.84,2,Footwear,6.9,COD,Maharashtra,Rural,8,0,0,8,0.0,0.0,756,141,0.1865,3,7,5,0,2,201.6,3,1,0,3.63,906,1044.84,0,0,1,0
ORD002166,10892,1575,2024-03-31 05:00:00,1771.83,1,Home,22.2,COD,Karnataka,Semi-Urban,9,2,0,7,0.2222,64.1,727,37,0.0509,5,15,3,0,2,474.0,2,1,0,4.67,1959,1771.83,1,0,1,0
ORD002167,12030,1257,2024-03-31 06:00:00,994.28,2,Fashion,11.7,UPI,West Bengal,Rural,19,1,2,16,0.0526,73.7,755,20,0.0265,0,3,4,0,1,70.3,3,1,0,4.64,599,0.0,0,0,0,0
ORD002168,13160,1120,2024-03-31 07:00:00,2233.89,1,Fashion,10.9,COD,Delhi,Urban,13,0,0,13,0.0,0.1,754,34,0.0451,2,5,3,0,3,115.9,4,1,0,4.64,360,2233.89,0,0,0,0
ORD002169,12376,1053,2024-03-31 08:00:00,546.88,3,Footwear,14.9,Credit Card,Bihar,Rural,7,0,0,7,0.0,0.3,747,87,0.1165,2,6,4,0,2,169.5,1,1,0,3.94,177,0.0,0,0,0,1
ORD002170,14675,1330,2024-03-31 09:00:00,940.8,2,Electronics,6.0,Wallet,Bihar,Rural,8,0,0,8,0.0,7.9,713,64,0.0898,3,7,4,0,4,178.7,3,1,0,3.92,1170,0.0,0,0,0,1
ORD002171,11933,1783,2024-03-31 10:00:00,2275.32,1,Beauty,15.5,COD,Karnataka,Rural,10,0,0,10,0.0,1.5,686,58,0.0845,0,3,5,0,5,153.1,5,1,0,4.53,1339,2275.32,0,0,0,1
ORD002172,11380,1240,2024-03-31 11:00:00,260.98,2,Footwear,7.2,UPI,Maharashtra,Semi-Urban,12,0,0,12,0.0,24.2,773,65,0.0841,4,7,2,0,3,61.1,2,1,0,4.19,671,0.0,1,0,0,1
ORD002173,13681,1754,2024-03-31 12:00:00,1066.74,1,Footwear,17.0,COD,Karnataka,Urban,10,2,1,7,0.2,14.8,711,79,0.1111,1,3,4,0,2,73.5,2,1,0,4.12,1605,1066.74,0,0,0,0
ORD002174,11290,1529,2024-03-31 13:00:00,865.99,1,Beauty,15.4,Debit Card,Maharashtra,Urban,5,2,0,3,0.4,6.7,745,33,0.0443,3,11,1,0,4,66.0,3,1,0,3.79,1069,0.0,0,0,0,0
ORD002175,11640,1482,2024-03-31 14:00:00,1653.74,1,Fashion,24.5,COD,West Bengal,Rural,11,0,1,10,0.0,39.1,735,140,0.1905,3,7,4,0,4,111.6,5,1,0,4.29,183,1653.74,0,0,0,0
ORD002176,15047,1186,2024-03-31 15:00:00,2083.8,2,Fashion,20.6,Credit Card,Bihar,Urban,10,0,0,10,0.0,4.7,701,75,0.107,0,3,1,0,2,153.3,4,1,0,4.49,1749,0.0,0,0,0,0
ORD002177,17490,1655,2024-03-31 16:00:00,1699.64,2,Electronics,27.0,UPI,Delhi,Urban,9,0,1,8,0.0,36.3,704,82,0.1165,1,3,4,0,2,176.9,1,1,0,3.38,1465,0.0,0,0,0,0
ORD002178,12682,1261,2024-03-31 17:00:00,1267.24,2,Footwear,4.4,Credit Card,Karnataka,Urban,4,0,0,4,0.0,90.3,733,40,0.0546,2,8,3,0,4,41.6,3,1,0,4.9,99,0.0,0,0,0,0
ORD002179,10987,1363,2024-03-31 18:00:00,1123.65,1,Beauty,0.5,Debit Card,Delhi,Semi-Urban,12,2,0,10,0.1667,21.8,733,101,0.1378,0,2,1,0,2,445.8,7,1,0,4.28,1865,0.0,1,0,0,0
ORD002180,17708,1490,2024-03-31 19:00:00,892.81,1,Footwear,13.4,COD,Delhi,Semi-Urban,8,1,0,7,0.125,43.6,756,105,0.1389,5,8,2,0,4,308.2,4,1,0,3.63,153,892.81,0,0,0,1
ORD002181,17816,1430,2024-03-31 20:00:00,1243.87,2,Home,6.9,COD,Bihar,Rural,7,0,1,6,0.0,2.6,766,86,0.1123,2,7,4,0,1,85.6,3,1,0,3.7,891,1243.87,0,0,0,1
ORD002182,11218,1238,2024-03-31 21:00:00,2632.77,1,Footwear,7.0,Credit Card,Bihar,Rural,9,1,1,7,0.1111,9.1,758,142,0.1873,2,9,3,0,1,68.8,3,1,0,4.03,289,0.0,0,0,0,0
ORD002183,15016,1303,2024-03-31 22:00:00,666.27,2,Footwear,23.7,Credit Card,Delhi,Urban,12,1,1,10,0.0833,29.3,751,43,0.0573,2,8,1,0,3,69.5,4,1,0,4.09,946,0.0,0,0,1,0
ORD002184,16881,1297,2024-03-31 23:00:00,861.57,1,Home,22.4,UPI,West Bengal,Semi-Urban,11,2,0,9,0.1818,30.1,788,47,0.0596,2,9,3,0,4,173.4,5,1,1,3.87,277,0.0,0,0,1,0
ORD002185,11355,1075,2024-04-01 00:00:00,1048.06,1,Home,19.7,Credit Card,Delhi,Urban,8,0,1,7,0.0,3.1,735,32,0.0435,5,9,3,1,3,117.8,6,0,0,4.13,1069,0.0,1,0,1,1
ORD002186,14265,1699,2024-04-01 01:00:00,1999.31,1,Beauty,21.7,UPI,Maharashtra,Urban,10,1,0,9,0.1,62.2,732,32,0.0437,1,6,3,0,4,140.8,7,0,0,4.22,173,0.0,0,0,1,0
ORD002187,14616,1332,2024-04-01 02:00:00,1253.86,2,Fashion,23.7,Debit Card,Maharashtra,Rural,5,0,0,5,0.0,74.7,777,100,0.1287,4,9,3,0,2,222.8,4,0,0,3.48,1766,0.0,1,0,1,0
ORD002188,15582,1757,2024-04-01 03:00:00,1978.49,1,Electronics,8.2,UPI,Maharashtra,Urban,6,1,1,4,0.1667,0.8,754,23,0.0305,4,9,3,1,5,153.3,3,0,0,3.95,1276,0.0,0,0,1,0
ORD002189,14135,1641,2024-04-01 04:00:00,2039.51,1,Home,27.3,COD,Maharashtra,Urban,11,0,0,11,0.0,41.6,766,89,0.1162,1,8,2,0,3,237.8,2,0,0,4.24,317,2039.51,0,0,1,0
ORD002190,11560,1473,2024-04-01 05:00:00,1564.34,1,Fashion,2.6,UPI,Karnataka,Urban,10,1,3,6,0.1,3.7,778,96,0.1234,4,8,3,0,6,179.4,3,0,0,3.85,931,0.0,0,0,1,0
ORD002191,17428,1282,2024-04-01 06:00:00,579.17,1,Beauty,10.0,COD,West Bengal,Semi-Urban,11,0,1,10,0.0,3.3,786,74,0.0941,4,7,4,0,4,127.8,3,0,0,4.0,1787,579.17,1,1,0,0
ORD002192,11418,1590,2024-04-01 07:00:00,2971.01,1,Footwear,4.8,COD,Karnataka,Urban,10,0,2,8,0.0,30.1,731,74,0.1012,2,7,3,0,3,125.3,6,0,0,4.15,1029,2971.01,0,0,0,0
ORD002193,10954,1071,2024-04-01 08:00:00,2559.14,1,Beauty,26.7,Credit Card,Karnataka,Urban,9,1,1,7,0.1111,2.1,742,62,0.0836,3,10,3,0,2,114.1,3,0,0,3.71,1839,0.0,0,0,0,0
ORD002194,17393,1262,2024-04-01 09:00:00,1139.25,2,Beauty,2.9,COD,Maharashtra,Rural,7,1,2,4,0.1429,14.9,738,219,0.2967,1,4,4,0,4,83.5,5,0,0,4.56,1869,1139.25,0,0,0,1
ORD002195,10983,1702,2024-04-01 10:00:00,478.63,1,Home,17.6,COD,West Bengal,Urban,6,1,0,5,0.1667,12.1,748,168,0.2246,1,4,2,0,3,270.1,4,0,0,4.32,1166,478.63,0,0,0,1
ORD002196,17291,1574,2024-04-01 11:00:00,429.96,2,Electronics,12.7,COD,West Bengal,Urban,10,4,1,5,0.4,28.4,751,66,0.0879,5,9,3,0,5,104.9,7,0,0,3.93,320,429.96,0,0,0,1
ORD002197,10974,1011,2024-04-01 12:00:00,1277.41,2,Home,15.7,COD,Delhi,Semi-Urban,5,0,5,0,0.0,39.8,740,25,0.0338,1,3,7,0,3,134.5,3,0,0,3.92,1564,1277.41,0,0,0,0
ORD002198,14133,1140,2024-04-01 13:00:00,719.78,1,Footwear,14.4,UPI,Karnataka,Semi-Urban,6,1,0,5,0.1667,5.9,719,74,0.1029,5,10,3,0,4,142.1,6,0,0,3.83,428,0.0,0,0,0,0
ORD002199,16471,1765,2024-04-01 14:00:00,391.38,1,Home,25.8,COD,West Bengal,Semi-Urban,8,0,0,8,0.0,5.1,719,126,0.1752,2,7,3,0,3,194.0,2,0,0,3.95,654,391.38,0,0,0,0
ORD002200,15370,1554,2024-04-01 15:00:00,425.12,3,Footwear,14.9,Credit Card,Bihar,Rural,8,2,0,6,0.25,59.2,724,107,0.1478,0,5,4,0,2,121.2,4,0,0,3.98,400,0.0,0,0,0,0
ORD002201,13972,1016,2024-04-01 16:00:00,827.17,1,Home,25.5,COD,Karnataka,Urban,9,1,0,8,0.1111,0.1,775,25,0.0323,1,2,1,0,4,65.9,4,0,0,3.64,1897,827.17,0,0,0,1
ORD002202,15295,1062,2024-04-01 17:00:00,1232.69,1,Electronics,27.9,COD,West Bengal,Rural,11,0,2,9,0.0,20.6,805,31,0.0385,1,6,2,0,4,24.3,2,0,0,4.05,972,1232.69,1,0,0,0
ORD002203,15721,1252,2024-04-01 18:00:00,2548.93,1,Fashion,22.3,COD,Bihar,Urban,6,2,0,4,0.3333,22.5,722,29,0.0402,1,8,3,0,3,96.4,5,0,0,4.29,329,2548.93,0,0,0,0
ORD002204,10913,1464,2024-04-01 19:00:00,1466.35,2,Electronics,13.5,COD,Bihar,Urban,14,0,0,14,0.0,42.7,738,104,0.1409,2,7,5,0,1,301.0,4,0,0,5.0,417,1466.35,0,0,0,1
ORD002205,14549,1375,2024-04-01 20:00:00,872.32,1,Home,23.3,Credit Card,Bihar,Urban,8,2,0,6,0.25,6.1,727,84,0.1155,1,5,5,0,2,245.4,2,0,0,3.66,734,0.0,0,0,0,0
ORD002206,10036,1519,2024-04-01 21:00:00,1377.42,4,Beauty,13.0,COD,Maharashtra,Rural,8,3,0,5,0.375,74.6,785,134,0.1707,2,5,4,0,3,114.2,3,0,0,4.58,399,1377.42,0,0,0,1
ORD002207,13387,1089,2024-04-01 22:00:00,1305.5,3,Fashion,17.3,COD,Delhi,Urban,11,0,3,8,0.0,1.8,746,26,0.0349,2,14,3,0,2,104.6,5,0,0,4.82,298,1305.5,1,0,1,1
ORD002208,11711,1719,2024-04-01 23:00:00,1709.11,1,Beauty,2.4,COD,Delhi,Urban,11,1,0,10,0.0909,9.1,790,103,0.1304,2,3,2,0,3,311.0,4,0,0,4.41,1936,1709.11,0,0,1,0
ORD002209,13020,1795,2024-04-02 00:00:00,1070.66,1,Electronics,7.1,Credit Card,West Bengal,Urban,9,0,0,9,0.0,7.0,809,203,0.2509,2,5,4,0,2,30.4,2,0,0,4.43,1421,0.0,0,0,1,0
ORD002210,10795,1629,2024-04-02 01:00:00,2042.07,1,Fashion,6.8,UPI,West Bengal,Urban,10,1,0,9,0.1,6.1,725,97,0.1338,1,5,4,0,3,99.9,3,0,0,3.74,1476,0.0,0,0,1,0
ORD002211,14036,1174,2024-04-02 02:00:00,1798.43,1,Home,7.7,Credit Card,Delhi,Semi-Urban,4,2,0,2,0.5,4.6,749,60,0.0801,2,9,2,0,1,15.4,3,0,0,4.17,335,0.0,0,0,1,0
ORD002212,15068,1075,2024-04-02 03:00:00,1152.42,1,Beauty,28.7,COD,Bihar,Urban,6,1,0,5,0.1667,5.1,747,92,0.1232,2,6,4,0,1,68.7,4,0,0,4.08,624,1152.42,0,0,1,0
ORD002213,14688,1612,2024-04-02 04:00:00,1020.93,1,Home,11.0,UPI,West Bengal,Semi-Urban,10,0,0,10,0.0,37.3,782,47,0.0601,0,4,5,0,3,118.7,2,0,0,4.55,815,0.0,0,0,1,0
ORD002214,15233,1662,2024-04-02 05:00:00,1904.26,1,Footwear,16.6,COD,Maharashtra,Semi-Urban,16,6,1,9,0.375,84.0,746,151,0.2024,1,7,2,0,4,96.2,5,0,0,3.91,1433,1904.26,0,0,1,1
ORD002215,13111,1399,2024-04-02 06:00:00,714.74,1,Fashion,14.9,Debit Card,Maharashtra,Semi-Urban,9,0,0,9,0.0,37.0,764,35,0.0458,1,9,3,0,4,145.2,2,0,0,3.99,1932,0.0,0,0,0,0
ORD002216,11324,1781,2024-04-02 07:00:00,444.09,1,Beauty,7.0,UPI,Delhi,Semi-Urban,8,0,1,7,0.0,7.2,767,118,0.1538,3,5,3,0,5,180.6,3,0,0,4.44,1551,0.0,0,0,0,0
ORD002217,16367,1070,2024-04-02 08:00:00,442.58,4,Electronics,22.5,COD,West Bengal,Urban,10,1,0,9,0.1,7.2,751,26,0.0346,1,6,5,0,2,207.5,4,0,0,4.38,473,442.58,0,0,0,0
ORD002218,10317,1179,2024-04-02 09:00:00,680.06,1,Electronics,28.3,UPI,West Bengal,Urban,7,1,0,6,0.1429,33.0,754,7,0.0093,3,6,4,0,2,309.8,3,0,0,4.59,1273,0.0,0,0,0,1
ORD002219,12396,1123,2024-04-02 10:00:00,1629.11,4,Electronics,6.2,COD,Bihar,Semi-Urban,9,2,1,6,0.2222,10.0,697,76,0.109,3,7,4,0,5,75.5,5,0,0,3.66,1047,1629.11,0,0,0,0
ORD002220,12162,1380,2024-04-02 11:00:00,850.92,1,Electronics,6.4,COD,West Bengal,Semi-Urban,13,3,2,8,0.2308,40.1,756,91,0.1204,4,6,2,1,3,73.2,3,0,0,3.97,1848,850.92,0,0,0,1
ORD002221,12745,1292,2024-04-02 12:00:00,1239.81,1,Beauty,20.5,UPI,Delhi,Urban,5,1,0,4,0.2,0.4,729,36,0.0494,2,6,1,0,4,67.6,3,0,0,3.72,1299,0.0,1,0,0,0
ORD002222,15442,1796,2024-04-02 13:00:00,814.7,1,Footwear,18.8,COD,West Bengal,Semi-Urban,9,2,1,6,0.2222,11.8,740,28,0.0378,3,6,3,0,3,166.1,3,0,0,3.73,1967,814.7,0,0,0,1
